Id,OrganizationId,CertifiedStatus,License,CertificateCode,CertificateType,Organization,Role,Country,CertificateUrl,SalesActivityStatus
a024y00000jqhYCAAY,0014y00002jc7c2AAA,Valid,FSC-C181376,SCS-COC-009321,COC,PT Wahana Lentera Raya,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000jqhYCAAY/PrintFile?culture=en,
a02UV00000B2alqYAB,001UV00000OmnrzYAB,Valid,FSC-C214842,SCS-COC-701536,COC,PT Wahyu Abadi,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000B2alqYAB/PrintFile?culture=en,
a02UV0000015TQbYAM,001UV00000bCxzvYAC,Valid,FSC-C199748,SCS-COC-700231,COC,PT Wahyu Daya Mulia,Certificate holder,INDONESIA,/api/v1/Certification/a02UV0000015TQbYAM/PrintFile?culture=en,
a02UV000007l33FYAQ,001UV00000JDkq5YAD,Suspended,FSC-C211042,SCS-COC-701213,COC,PT Wanghort Pratama Lestari,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000007l33FYAQ/PrintFile?culture=en,
a02Do000001g5rzIAA,001Do000003nNKPIA2,Valid,FSC-C184673,SCS-COC-009554,COC,PT Warna Bhuana Investama,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001g5rzIAA/PrintFile?culture=en,
a02Do000001g5rzIAA,001UV00000CjCkUYAV,Valid,FSC-C184673,SCS-COC-009554,COC,PT Warna Bhuana Investama - Primary Manufacturer,Site,INDONESIA,/api/v1/Certification/a02Do000001g5rzIAA/PrintFile?culture=en,
a02Do000001g5rzIAA,001Do0000078PCZIA2,Valid,FSC-C184673,SCS-COC-009554,COC,PT Warna Bhuana Investama - Secondary Manufacturer,Site,INDONESIA,/api/v1/Certification/a02Do000001g5rzIAA/PrintFile?culture=en,
a02UV00000912p1YAA,001UV00000LLEANYA5,Valid,FSC-C212556,TUVDC-COC-101383,COC,PT Widjaja Optimal,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000912p1YAA/PrintFile?culture=en,
a02UV00000LMmUvYAL,001UV00000fHLtHYAW,Valid,FSC-C225368,SA-COC-016076,COC,PT Wijaya Cahaya Timber Tbk,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000LMmUvYAL/PrintFile?culture=en,
a02UV00000FENybYAH,001UV00000WPSQ6YAP,Valid,FSC-C219799,SCS-COC-701942,COC,PT Wijaya Inti Packindo,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000FENybYAH/PrintFile?culture=en,
a02Do0000011PPbIAM,001Do00000MedTGIAZ,Valid,FSC-C194072,SCS-COC-010129,COC,PT Wijaya Multi Sentosa,Certificate holder,INDONESIA,/api/v1/Certification/a02Do0000011PPbIAM/PrintFile?culture=en,
a02Do000001iuKlIAI,001Do00000KCj3UIAT,Valid,FSC-C192268,SCS-COC-010038,COC,PT Wirasindo Santakarya,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001iuKlIAI/PrintFile?culture=en,
a023300000fzJuqAAE,0013300001r2EMOAA2,Valid,FSC-C134795,SGSHK-COC-440042,COC,PT Wonojati Wijoyo,Certificate holder,INDONESIA,/api/v1/Certification/a023300000fzJuqAAE/PrintFile?culture=en,
a0240000005sRnAAAU,0014000000Pea8aAAB,Terminated,FSC-C005863,SW-COC-087,COC,PT Woodland Furniture Industry,Site,INDONESIA,/api/v1/Certification/a0240000005sRnAAAU/PrintFile?culture=en,
a02f300000gKM2GAAW,001f300001trLrSAAU,Terminated,FSC-C144189,TT-COC-006749,COC,PT Woodtech Chendramas,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gKM2GAAW/PrintFile?culture=en,
a0240000005sREHAA2,0014000000PeZ8ZAAV,Terminated,FSC-C003700,SW-FM/COC-000104,FM/COC,PT Xylo Indah Pratama,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sREHAA2/PrintFile?culture=en,
a0240000005sWSJAA2,0014000000PeYwhAAF,Terminated,FSC-C023790,SW-COC-002290,COC,PT Xylo Indah Pratama (Bekasi Factory),Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sWSJAA2/PrintFile?culture=en,
a0240000005sU3JAAU,0014000000PeYYlAAN,Terminated,FSC-C014552,SW-COC-002289,COC,PT Xylo Indah Pratama (Muara Beliti Factory),Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sU3JAAU/PrintFile?culture=en,
a0240000008eyBmAAI,0014000000dMlPdAAK,Valid,FSC-C110074,SCS-COC-004113,COC,PT Xylo Indah Pratama - Bekasi,Certificate holder,INDONESIA,/api/v1/Certification/a0240000008eyBmAAI/PrintFile?culture=en,
a0240000008exqEAAQ,0014000000dMl9lAAC,Valid,FSC-C110073,SCS-COC-004112,COC,PT Xylo Indah Pratama - Muara Beliti,Certificate holder,INDONESIA,/api/v1/Certification/a0240000008exqEAAQ/PrintFile?culture=en,
a023300000eoBLIAA2,0013300001oMogBAAS,Suspended,FSC-C133019,TUVDC-COC-100908,COC,PT YANAMURY RATTAN,Certificate holder,INDONESIA,/api/v1/Certification/a023300000eoBLIAA2/PrintFile?culture=en,
a02f300000jmoR0AAI,0014y00002jdSB6AAM,Valid,FSC-C156761,SCS-COC-009188,COC,PT YFY Jupiter Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000jmoR0AAI/PrintFile?culture=en,
a024y00000nWc7NAAS,0014y00002d9JIWAA2,Terminated,FSC-C176843,SCS-COC-009055,COC,"PT YFY Jupiter Indonesia-,  /",Certificate holder,INDONESIA,/api/v1/Certification/a024y00000nWc7NAAS/PrintFile?culture=en,
a02f300000k5uAxAAI,001f300001y3DxnAAE,Valid,FSC-C152794,SA-COC-007399,COC,PT Yale Woodpellet Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000k5uAxAAI/PrintFile?culture=en,
a02Do0000010a7QIAQ,001UV00000GYwWhYAL,Valid,FSC-C193184,NEO-COC-193184,COC,PT Yihai Art And Crafts Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02Do0000010a7QIAQ/PrintFile?culture=en,No_FSC_Sales
a024y00000kTAmmAAG,0014y00002VbVroAAF,Valid,FSC-C174348,SA-FM/COC-012751,FM/COC,PT Yotefa Sarana Timber,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000kTAmmAAG/PrintFile?culture=en,
a02UV00000IeaX5YAJ,001UV00000acBaQYAU,Valid,FSC-C222994,SA-COC-015966,COC,PT Yumi Box Persada,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000IeaX5YAJ/PrintFile?culture=en,
a02f300000jm9wFAAQ,001f300001yXeeRAAS,Valid,FSC-C154856,SGSHK-COC-011852,COC,PT Yuto Packaging Technology Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000jm9wFAAQ/PrintFile?culture=en,
a02Do000001jvSaIAI,001Do000002oSALIA2,Valid,FSC-C188293,SA-COC-013725,COC,PT Zinyang Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001jvSaIAI/PrintFile?culture=en,
a02f300000e0nYUAAY,001f300001rYS8NAAW,Terminated,FSC-C138109,SGSCH-COC-050168,COC,PT. A.W. Faber-Castell Indonesia,Site,INDONESIA,/api/v1/Certification/a02f300000e0nYUAAY/PrintFile?culture=en,
a0240000005sUqUAAU,0014000000PeZJcAAN,Valid,FSC-C017601,PBN-COC-055978,COC,PT. A.W. Faber-Castell Indonesia (FCI),Site,INDONESIA,/api/v1/Certification/a0240000005sUqUAAU/PrintFile?culture=en,
a02f300000e0nYUAAY,001f300001rYS8hAAG,Terminated,FSC-C138109,SGSCH-COC-050168,COC,PT. A.W. Faber-Castell International,Site,INDONESIA,/api/v1/Certification/a02f300000e0nYUAAY/PrintFile?culture=en,
a0240000005sQj4AAE,0014000000PecxAAAR,Terminated,FSC-C001765,TT-COC-003038,COC,PT. ALAS PETALA MAKMUR,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sQj4AAE/PrintFile?culture=en,
a02UV00000CkKKzYAN,001UV00000Ti4QnYAJ,Valid,FSC-C216766,BV-COC-216766,COC,PT. ALBASI PRIANGAN LESTARI - APL,Site,INDONESIA,/api/v1/Certification/a02UV00000CkKKzYAN/PrintFile?culture=en,
a0240000005uM7JAAU,0014000000VCkCWAA1,Valid,FSC-C100170,SA-COC-012759,COC,PT. ANEKA ANDALAN ASIA,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005uM7JAAU/PrintFile?culture=en,
a024000000FjkW4AAJ,0014000000q9qxPAAQ,Terminated,FSC-C116944,BV-COC-116944,COC,PT. API INDONESIA,Certificate holder,INDONESIA,/api/v1/Certification/a024000000FjkW4AAJ/PrintFile?culture=en,
a0240000005sV72AAE,0014000001PSZtuAAH,Valid,FSC-C018627,CU-COC-844927,COC,PT. APP Timber,Site,INDONESIA,/api/v1/Certification/a0240000005sV72AAE/PrintFile?culture=en,FSC_Sales
a02Do000006pz3nIAA,001Do00000Oy6KHIAZ,Valid,FSC-C195403,SGSHK-COC-440106,COC,PT. AREZOU ENERGI PRATAMA,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000006pz3nIAA/PrintFile?culture=en,
a02f300000e1Fe7AAE,001f300001rYvdAAAS,Terminated,FSC-C139323,SGSHK-COC-440048,COC,PT. Abadi Indorona,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000e1Fe7AAE/PrintFile?culture=en,
a0240000005spTIAAY,0014000000PhY2KAAV,Terminated,FSC-C041266,BV-COC-041266,COC,PT. Accord Mandiri Batam,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005spTIAAY/PrintFile?culture=en,
a0240000005sSbyAAE,0014000000PebWKAAZ,Terminated,FSC-C009013,TT-COC-002744,COC,PT. Achmadi Pasca Perintis,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sSbyAAE/PrintFile?culture=en,
a02UV000008ZbRVYA0,001UV00000KZFLIYA5,Valid,FSC-C212068,PBN-COC-079014,COC,PT. Aditya Cahya Gemilang,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000008ZbRVYA0/PrintFile?culture=en,
a02UV000001UqYTYA0,001UV0000058fKsYAI,Valid,FSC-C200144,PBN-COC-076908,COC,PT. Aksha Karunia Mill,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000001UqYTYA0/PrintFile?culture=en,
a0240000007U3jwAAC,0014000000bDQbsAAG,Terminated,FSC-C107637,TT-COC-003876,COC,PT. Alasindo Prima,Certificate holder,INDONESIA,/api/v1/Certification/a0240000007U3jwAAC/PrintFile?culture=en,
a02Do000001fziDIAQ,001Do000003nGoXIAU,Terminated,FSC-C184187,NC-COC-066177,COC,PT. Aneka Bumi Pratama - Jambi Site,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001fziDIAQ/PrintFile?culture=en,
a0240000005sVUwAAM,0014000000Peg6lAAB,Terminated,FSC-C020109,SW-COC-003713,COC,PT. Anugerah Kertas Utama (AKU) .,Site,INDONESIA,/api/v1/Certification/a0240000005sVUwAAM/PrintFile?culture=en,
a02f300000gIooJAAS,001f300001tpnXFAAY,Valid,FSC-C140573,CU-COC-857405,COC,PT. Artha Karya Nusa,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gIooJAAS/PrintFile?culture=en,
a02Do000001jngfIAA,001Do000002nZzKIAU,Valid,FSC-C187367,PBN-COC-072762,COC,PT. Asia Inspirasi,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001jngfIAA/PrintFile?culture=en,
a024y00000jpxgGAAQ,0014y00002JRSOKAA5,Valid,FSC-C168501,SA-COC-010200,COC,PT. Asiapapercon Internusa,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000jpxgGAAQ/PrintFile?culture=en,
a02f300000gHfnUAAS,001f300001rb4lFAAQ,Valid,FSC-C135850,SGSHK-COC-440018,COC,PT. Astari Niagara,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gHfnUAAS/PrintFile?culture=en,
a02f300000gHaBzAAK,001Do00000ONFKuIAP,Valid,FSC-C135609,SGSHK-COC-470111,COC,PT. BAHANA BUANA BOX,Site,INDONESIA,/api/v1/Certification/a02f300000gHaBzAAK/PrintFile?culture=en,
a024000000849qtAAA,0014000000cYzhFAAS,Terminated,FSC-C109061,CU-FM/COC-813447,FM/COC,PT. BELAYAN RIVER TIMBER,Certificate holder,INDONESIA,/api/v1/Certification/a024000000849qtAAA/PrintFile?culture=en,
a0240000006vnNqAAI,001UV0000049VQYYA2,Valid,FSC-C105472,SGSHK-COC-008619,COC,PT. BF GOODRICH INVESTMENT INDONESIA,Site,INDONESIA,/api/v1/Certification/a0240000006vnNqAAI/PrintFile?culture=en,
a0240000009rw6BAAQ,001UV00000idhzpYAA,Valid,FSC-C111474,SGSHK-COC-010478,COC,PT. BSN Technologies Indonesia,Site,INDONESIA,/api/v1/Certification/a0240000009rw6BAAQ/PrintFile?culture=en,FSC_Sales
a0240000005uTP5AAM,0014000000VD1sRAAT,Terminated,FSC-C100225,SW-COC-005034,COC,PT. Bale Gede Internasional,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005uTP5AAM/PrintFile?culture=en,
a024y00000o7TnlAAE,0014y00002VaaIlAAJ,Valid,FSC-C171993,PBN-COC-036099,COC,PT. Bali Taru Utama,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000o7TnlAAE/PrintFile?culture=en,
a0240000005uAyvAAE,0014000000TxLh1AAF,Terminated,FSC-C095178,NC-COC-005165,COC,PT. Bali Taru Utama,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005uAyvAAE/PrintFile?culture=en,
a0240000005sTAsAAM,0014000000PedVYAAZ,Terminated,FSC-C011177,NC-COC-002860,COC,PT. Barlow Tyrie Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sTAsAAM/PrintFile?culture=en,
a024000000BNQizAAH,0014000000itC7yAAE,Terminated,FSC-C113100,RA-COC-006138,COC,PT. Bendera Rattan,Certificate holder,INDONESIA,/api/v1/Certification/a024000000BNQizAAH/PrintFile?culture=en,
a024y00000obhOjAAI,0014y00002ZPRQmAAP,Terminated,FSC-C173524,SGSHK-COC-440077,COC,PT. Best Eternity Resources Technology,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000obhOjAAI/PrintFile?culture=en,
a023300000aysOoAAI,0013300001ilrdiAAA,Valid,FSC-C130484,SCS-FM/COC-005611,FM/COC,PT. Bina Balantak Utama,Certificate holder,INDONESIA,/api/v1/Certification/a023300000aysOoAAI/PrintFile?culture=en,
a0240000005sVPUAA2,0014000000PeYpSAAV,Terminated,FSC-C019771,IC-COC-100009,COC,PT. Bina Megah Indowood,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sVPUAA2/PrintFile?culture=en,
a024000000A07jEAAR,0014000000fgqduAAA,Terminated,FSC-C111631,NC-CW/FM-006154,CW/FM,PT. Bina Silva Nusa,Certificate holder,INDONESIA,/api/v1/Certification/a024000000A07jEAAR/PrintFile?culture=en,
a024000000QgRkDAAV,0014000001YgO2KAAV,Terminated,FSC-C124240,SGS-COC-010397,COC,PT. Blue Roots Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a024000000QgRkDAAV/PrintFile?culture=en,
a02f300000m3LjOAAU,001f3000021UgSgAAK,Valid,FSC-C160842,PBN-COC-062629,COC,PT. Buana Triarta,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000m3LjOAAU/PrintFile?culture=en,FSC_Sales
a02Do0000016sFVIAY,001Do00000GAWd5IAH,Valid,FSC-C190115,SGSHK-COC-440095,COC,PT. Budi Jaya Amenities,Certificate holder,INDONESIA,/api/v1/Certification/a02Do0000016sFVIAY/PrintFile?culture=en,
a0240000009EqVlAAK,0014000000eWSv5AAG,Terminated,FSC-C111020,TUVDC-COC-100802,COC,PT. Bukit Muria Jaya,Certificate holder,INDONESIA,/api/v1/Certification/a0240000009EqVlAAK/PrintFile?culture=en,
a024y00000jqjY9AAI,0014y00002je5viAAA,Valid,FSC-C181691,BV-COC-181691,COC,PT. CASALINI NATURA INDONESIA,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000jqjY9AAI/PrintFile?culture=en,
a024y00000nX8SgAAK,0014y00002gkDzaAAE,Valid,FSC-C178451,CU-COC-888340,COC,PT. CHEN XIN INTERNATIONAL TRADING,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000nX8SgAAK/PrintFile?culture=en,No_FSC_Sales
a02Do000007Q7GjIAK,001Do00000QqqvWIAR,Terminated,FSC-C196778,SGSHK-COC-440110,COC,PT. CIPTA PANEL BUANA,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000007Q7GjIAK/PrintFile?culture=en,
a0240000005sSF8AAM,0014000000PedPzAAJ,Valid,FSC-C007597,BV-COC-130624,COC,PT. Cambium Furni Industri,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sSF8AAM/PrintFile?culture=en,FSC_Sales
a0240000005tol8AAA,0014000000T9VP3AAN,Terminated,FSC-C084558,SW-COC-004909,COC,PT. Casa Java Furniture,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005tol8AAA/PrintFile?culture=en,
a02UV000009EZf3YAG,001UV00000Lhi4xYAB,Valid,FSC-C212813,SCS-COC-701377,COC,PT. Catur Pillar Innovations,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000009EZf3YAG/PrintFile?culture=en,
a02f300000jTgkrAAC,001f300001weDRqAAM,Valid,FSC-C152634,SCS-COC-007022,COC,PT. Catur Sukses Makmur,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000jTgkrAAC/PrintFile?culture=en,
a02f300000jTgkrAAC,001Do000002mk1GIAQ,Valid,FSC-C152634,SCS-COC-007022,COC,PT. Catur Sukses Makmur,Site,INDONESIA,/api/v1/Certification/a02f300000jTgkrAAC/PrintFile?culture=en,
a0240000005sTXjAAM,0014000000PeYwYAAV,Terminated,FSC-C012594,BV-COC-943763,COC,PT. CellMark Interindo Trade,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sTXjAAM/PrintFile?culture=en,
a02f300000lQ3yWAAS,001f300001zUVUHAA4,Valid,FSC-C157605,PBN-COC-060521,COC,PT. Century Furnishing Industry,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000lQ3yWAAS/PrintFile?culture=en,
a023300000dpeLjAAI,0013300001mfDFNAA2,Valid,FSC-C132715,SGSHK-COC-440010,COC,PT. Cipta Kreasi Wood Industri,Certificate holder,INDONESIA,/api/v1/Certification/a023300000dpeLjAAI/PrintFile?culture=en,
a02Do000003DRREIA4,001Do00000D4qdWIAR,Valid,FSC-C188408,SGSHK-COC-440093,COC,PT. Clean Pack Indomas,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000003DRREIA4/PrintFile?culture=en,
a0240000005sVshAAE,0014000000PeZZTAA3,Valid,FSC-C021582,SGSHK-COC-005247,COC,PT. Corinthian Industries Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sVshAAE/PrintFile?culture=en,
a0240000005sVshAAE,0014y00002MOD0ZAAX,Valid,FSC-C021582,SGSHK-COC-005247,COC,PT. Corinthian Industries Indonesia,Site,INDONESIA,/api/v1/Certification/a0240000005sVshAAE/PrintFile?culture=en,
a0240000005sTy1AAE,0014000000Peb1TAAR,Terminated,FSC-C014224,SW-COC-001939,COC,PT. Corinthian Industries Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sTy1AAE/PrintFile?culture=en,
a024000000AFTHmAAP,0014000000gQOJDAA4,Valid,FSC-C111983,PBN-COC-006063,COC,PT. DNP Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a024000000AFTHmAAP/PrintFile?culture=en,
a02f300000jma2TAAQ,001f30000202LP6AAM,Terminated,FSC-C155986,SCS-COC-007234,COC,PT. Daya Cipta Karya Sempurna,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000jma2TAAQ/PrintFile?culture=en,
a023300000Z8zcMAAR,0013300001gpuORAAY,Terminated,FSC-C128789,SGSHK-COC-440033,COC,PT. Dayacipta Kemasindo,Certificate holder,INDONESIA,/api/v1/Certification/a023300000Z8zcMAAR/PrintFile?culture=en,
a02f300000gHaBzAAK,0014y00002hcoAsAAI,Valid,FSC-C135609,SGSHK-COC-470111,COC,PT. Dayasa Aria Prima,Site,INDONESIA,/api/v1/Certification/a02f300000gHaBzAAK/PrintFile?culture=en,
a02f300000m31c4AAA,001f3000021Tbk0AAC,Terminated,FSC-C159773,SGSHK-COC-440064,COC,PT. Dayasa Aria Prima,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000m31c4AAA/PrintFile?culture=en,
a0240000007wZV1AAM,0014000000cBYqbAAG,Terminated,FSC-C108665,SW-COC-005722,COC,PT. Denny Furnitama Mandiri,Certificate holder,INDONESIA,/api/v1/Certification/a0240000007wZV1AAM/PrintFile?culture=en,
a024000000M5QkHAAV,00140000013BsTIAA0,Terminated,FSC-C121622,IC-COC-100420,COC,PT. Depot Kayu Lestari,Certificate holder,INDONESIA,/api/v1/Certification/a024000000M5QkHAAV/PrintFile?culture=en,
a023300000ZZWckAAH,001f300001rZ5bQAAS,Valid,FSC-C129148,SCS-COC-005476,COC,PT. Detpak Indonesia,Site,INDONESIA,/api/v1/Certification/a023300000ZZWckAAH/PrintFile?culture=en,
a02UV000008PSXgYAO,001UV00000KIQTbYAP,Suspended,FSC-C211886,SCS-COC-701298,COC,PT. Devarsh Sukses Forever,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000008PSXgYAO/PrintFile?culture=en,
a02f300000gI79ZAAS,001f300001rbUnbAAE,Valid,FSC-C136781,PBN-COC-007762,COC,PT. Domusindo Perdana,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gI79ZAAS/PrintFile?culture=en,
a02f300000e0gwdAAA,001f300001rXSEaAAO,Terminated,FSC-C137811,NC-COC-007802,COC,PT. Dragon Pack,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000e0gwdAAA/PrintFile?culture=en,
a023300000dpUDGAA2,0013300001meZbfAAE,Terminated,FSC-C132375,RA-COC-007575,COC,PT. Dwi Jaya Selamat Mandiri,Certificate holder,INDONESIA,/api/v1/Certification/a023300000dpUDGAA2/PrintFile?culture=en,
a0240000005sSEjAAM,0014000000PebzTAAR,Terminated,FSC-C007572,TT-COC-003009,COC,PT. EDEN KASYA TALENTA,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sSEjAAM/PrintFile?culture=en,
a02UV000002BImrYAG,001UV000006mRgnYAE,Valid,FSC-C201505,CU-COC-901918,COC,PT. EUROCHAIR INTERNUSA,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000002BImrYAG/PrintFile?culture=en,
a02UV000009ROsHYAW,001UV00000M2ABZYA3,Valid,FSC-C212990,ESTS-COC-250091,COC,PT. EVERWOOD INDUSTRIES INDONESIA,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000009ROsHYAW/PrintFile?culture=en,
a0240000007TQ5AAAW,0014000000aUoCNAA0,Terminated,FSC-C107372,SW-COC-005723,COC,PT. Eastwind Mandiri,Certificate holder,INDONESIA,/api/v1/Certification/a0240000007TQ5AAAW/PrintFile?culture=en,
a023300000dV55ZAAS,0013300001nYgXXAA0,Valid,FSC-C132802,SGSHK-COC-440008,COC,PT. Eco Paper Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a023300000dV55ZAAS/PrintFile?culture=en,
a02f300000k6Af1AAE,001f300001y3SqgAAE,Valid,FSC-C153792,BV-COC-153792,COC,PT. Elegant Textile Industry,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000k6Af1AAE/PrintFile?culture=en,
a0240000005sThIAAU,0014000000PedFjAAJ,Valid,FSC-C013187,PBN-COC-001622,COC,PT. Erna Djuliawati,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sThIAAU/PrintFile?culture=en,
a0240000005sVRBAA2,0014000000Pebl7AAB,Terminated,FSC-C019876,SGS-COC-005820,COC,PT. Esa Kertas Nusantara,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sVRBAA2/PrintFile?culture=en,
a02UV000007X3RJYA0,001UV00000IovIVYAZ,Valid,FSC-C210730,SA-COC-015312,COC,PT. Espera Satya,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000007X3RJYA0/PrintFile?culture=en,
a024000000GzoL4AAJ,0014000000siCyyAAE,Terminated,FSC-C118195,TT-COC-004722,COC,PT. Evoline Furniture Industry,Certificate holder,INDONESIA,/api/v1/Certification/a024000000GzoL4AAJ/PrintFile?culture=en,
a0240000005sUqUAAU,0014000000PefqVAAR,Valid,FSC-C017601,PBN-COC-055978,COC,PT. Faber-Castell International Indonesia (FCII),Site,INDONESIA,/api/v1/Certification/a0240000005sUqUAAU/PrintFile?culture=en,
a02f300000gHaBzAAK,0014y00002hco91AAA,Valid,FSC-C135609,SGSHK-COC-470111,COC,PT. Fajar Surya Wisesa Tbk (“FajarPaper”),Site,INDONESIA,/api/v1/Certification/a02f300000gHaBzAAK/PrintFile?culture=en,
a024000000AHQvGAAX,0014000000gQgFgAAK,Terminated,FSC-C112053,SGSHK-COC-009514,COC,PT. Fajar Surya Wisesa Tbk (“FajarPaper”),Certificate holder,INDONESIA,/api/v1/Certification/a024000000AHQvGAAX/PrintFile?culture=en,
a023300000aywUjAAI,0013300001im2rFAAQ,Valid,FSC-C130572,SCS-COC-006024,COC,PT. Findora Internusa,Certificate holder,INDONESIA,/api/v1/Certification/a023300000aywUjAAI/PrintFile?culture=en,
a02f300000gHxndAAC,001f300001rbLYQAA2,Terminated,FSC-C136426,SCS-FM/COC-006040,FM/COC,PT. Forestry Ganda Utama,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gHxndAAC/PrintFile?culture=en,
a02UV0000085GE3YAM,001UV00000JlpddYAB,Valid,FSC-C211473,SGSHK-COC-440123,COC,PT. Furniplus Asia,Certificate holder,INDONESIA,/api/v1/Certification/a02UV0000085GE3YAM/PrintFile?culture=en,
a02Do000006HADTIA4,001Do00000MfvOYIAZ,Suspended,FSC-C194648,SGSHK-COC-440103,COC,PT. GLOBAL KEMAS UTAMA,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000006HADTIA4/PrintFile?culture=en,
a02UV00000A1w5pYAB,001UV00000N3KGHYA3,Valid,FSC-C213385,BV-COC-213385,COC,PT. GLOBAL WAY INDONESIA,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000A1w5pYAB/PrintFile?culture=en,
a0240000008grf6AAA,0014000000diaXeAAI,Terminated,FSC-C110169,BV-COC-018378,COC,PT. GLOSTAR INDONESIA,Certificate holder,INDONESIA,/api/v1/Certification/a0240000008grf6AAA/PrintFile?culture=en,
a024y00000kT8HBAA0,0014y00002RM3oPAAT,Terminated,FSC-C174097,SA-COC-012561,COC,PT. GRAHA FIBERTEX INDONESIA,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000kT8HBAA0/PrintFile?culture=en,
a02UV00000AfbAmYAJ,001UV00000OIdhvYAD,Valid,FSC-C214242,NEO-COC-214242,COC,PT. GREEN TECH SOLUTION,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000AfbAmYAJ/PrintFile?culture=en,
a02f300000gJ9NxAAK,001f300001tq2KSAAY,Valid,FSC-C141285,SGSHK-COC-440050,COC,PT. Galangcitramitra Majumapan (Gatra Mapan),Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gJ9NxAAK/PrintFile?culture=en,
a0240000009apYBAAY,0014000000f2OxvAAE,Terminated,FSC-C111288,RA-COC-006127,COC,PT. Gaviansi,Certificate holder,INDONESIA,/api/v1/Certification/a0240000009apYBAAY/PrintFile?culture=en,
